split,rmse,r2,mae,n_samples
Train,23.788730241932576,0.9066827297210693,13.029316902160645,25353
Validation,35.10521990877923,0.7988264560699463,17.480913162231445,6494
Test,33.992344611507754,0.7979321479797363,16.674179077148438,6662
Train_peak,42.62937139653906,0.7476667165756226,24.909488677978516,6820
Val_peak,42.596059869502604,0.7240153551101685,23.764205932617188,1690
Test_peak,43.84574205871863,0.7261224389076233,22.505586624145508,1838
Test_low_demand,1.9671618398578992,-0.4731351137161255,1.421966791152954,2250
Test_medium_demand,16.16736048097756,0.7080163955688477,10.105717658996582,2264
Test_high_demand,58.62352368543599,0.6314986944198608,40.089210510253906,2148
